Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky_DHI,Clearsky_DNI,Clearsky_GHI,Cloud_Type,Solar_Zenith_Angle,Fill_Flag,Surface_Albedo,Wind_Speed,Precipitable_Water,Wind_Direction,Relative_Humidity,Temperature,Pressure
2019,1,6,4,0,0,0,0,0,0,0,4,123.96,0,0.19,0.7,2.1,196,82.3,8,1014
2019,1,6,4,30,0,0,0,0,0,0,4,117.72,0,0.19,0.8,1.9,202,82.3,8,1014
2019,1,6,5,0,0,0,0,0,0,0,4,111.54,0,0.19,0.9,1.7,208,82.85,8,1014
2019,1,6,5,30,0,0,0,0,0,0,4,105.45,0,0.19,1,1.5,217,83.99,7.8,1014
2019,1,6,6,0,0,0,0,0,0,0,4,99.48,0,0.19,1.2,1.4,226,86.03,7.7,1015
2019,1,6,6,30,0,0,0,0,0,0,4,93.65,0,0.19,1.2,1.3,232,81.49,8.5,1015
2019,1,6,7,0,17,204,25,18,229,27,0,87.71,7,0.19,1.3,1.2,237,82.84,9.3,1015
2019,1,6,7,30,37,343,82,35,529,105,0,82.44,36,0.19,1.7,1.2,243,74.53,10.9,1016
2019,1,6,8,0,64,324,135,45,682,195,0,77.32,57,0.19,2.2,1.2,249,72.89,12.5,1016
2019,1,6,8,30,53,776,286,53,776,286,0,72.5,0,0.19,2.6,1.2,257,67.04,13.8,1017
2019,1,6,9,0,58,839,371,58,839,371,0,68.08,0,0.19,3,1.2,264,61.86,15,1017
2019,1,6,9,30,64,873,445,64,873,445,0,64.14,0,0.19,3,1.2,270,58.03,16,1017
2019,1,6,10,0,81,850,496,72,892,507,0,60.79,0,0.19,3,1.2,275,51.04,17.1,1017
2019,1,6,10,30,79,890,549,74,911,555,0,58.12,0,0.19,2.8,1.3,281,48.8,17.8,1016
2019,1,6,11,0,190,487,461,75,926,589,7,56.25,43,0.19,2.6,1.3,287,43.7,18.6,1016
2019,1,6,11,30,134,685,525,74,935,607,0,55.24,18,0.19,2.5,1.3,293,42.58,19,1015
2019,1,6,12,0,206,408,439,73,938,609,4,55.15,18,0.19,2.4,1.3,300,39.54,19.4,1015
2019,1,6,12,30,149,655,515,75,924,592,0,55.98,0,0.19,2.4,1.4,306,39.05,19.6,1015
2019,1,6,13,0,77,904,560,77,904,560,0,57.69,0,0.19,2.4,1.4,312,37.64,19.7,1015
2019,1,6,13,30,74,886,514,74,886,514,0,60.21,0,0.19,2.3,1.4,316,37.87,19.6,1015
2019,1,6,14,0,70,857,453,70,857,453,0,63.44,0,0.19,2.1,1.5,320,37.92,19.4,1015
2019,1,6,14,30,66,816,381,66,816,381,0,67.28,0,0.19,1.6,1.5,322,39.64,18.7,1016
2019,1,6,15,0,59,759,298,59,759,298,0,71.61,0,0.19,1.1,1.5,324,46.09,18.1,1016
2019,1,6,15,30,51,672,209,51,672,209,0,76.36,0,0.19,1.1,1.5,324,46.09,18.1,1016
2019,1,6,16,0,44,473,114,40,533,119,0,81.43,14,0.19,0.6,1.5,344,54.95,15.1,1017
2019,1,6,16,30,21,165,30,23,274,39,0,86.7,29,0.19,0.5,1.5,307,57.48,14.4,1017
2019,1,6,17,0,0,0,0,0,0,0,0,92.53,0,0.19,0.4,1.5,269,57.59,13.6,1018
2019,1,6,17,30,0,0,0,0,0,0,0,98.33,0,0.19,0.7,1.6,258,60.66,12.8,1018
2019,1,6,18,0,0,0,0,0,0,0,0,104.28,0,0.19,1,1.6,247,64.76,12,1019
2019,1,6,18,30,0,0,0,0,0,0,0,110.35,0,0.19,1.2,1.6,245,67.36,11.4,1019
2019,1,6,19,0,0,0,0,0,0,0,0,116.51,14,0.19,1.4,1.6,244,71.38,10.7,1020
2019,1,6,19,30,0,0,0,0,0,0,0,122.75,43,0.19,1.4,1.6,240,73.8,10.2,1020
2019,1,6,20,0,0,0,0,0,0,0,0,129.03,0,0.19,1.4,1.5,236,76.62,9.7,1020
2019,1,6,20,30,0,0,0,0,0,0,0,135.34,0,0.19,1.4,1.5,239,78.7,9.3,1020
2019,1,6,21,0,0,0,0,0,0,0,0,141.64,0,0.19,1.4,1.5,242,80.24,8.9,1020
2019,1,6,21,30,0,0,0,0,0,0,0,147.9,0,0.19,1.4,1.4,247,81.88,8.6,1020
2019,1,6,22,0,0,0,0,0,0,0,0,154.05,0,0.19,1.4,1.4,253,82.8,8.3,1021
2019,1,6,22,30,0,0,0,0,0,0,0,159.95,0,0.19,1.4,1.4,255,83.85,8.1,1020
2019,1,6,23,0,0,0,0,0,0,0,0,165.24,0,0.19,1.4,1.3,257,84.44,7.8,1020
2019,1,6,23,30,0,0,0,0,0,0,0,169,0,0.19,1.4,1.3,258,85.6,7.6,1020
2019,1,7,0,0,0,0,0,0,0,0,0,169.42,0,0.19,1.5,1.3,259,84.54,7.4,1020
2019,1,7,0,30,0,0,0,0,0,0,0,166.18,0,0.19,1.5,1.3,260,85.12,7.3,1020
2019,1,7,1,0,0,0,0,0,0,0,0,161.08,0,0.19,1.5,1.3,261,82.21,7.1,1020
2019,1,7,1,30,0,0,0,0,0,0,0,155.27,0,0.19,1.5,1.3,262,82.77,7,1020
2019,1,7,2,0,0,0,0,0,0,0,0,149.16,0,0.19,1.5,1.4,262,77.75,7,1020
2019,1,7,2,30,0,0,0,0,0,0,0,142.91,0,0.19,1.5,1.4,265,77.75,7,1020
2019,1,7,3,0,0,0,0,0,0,0,0,136.61,0,0.19,1.5,1.4,267,74.08,7,1020
2019,1,7,3,30,0,0,0,0,0,0,0,130.29,0,0.19,1.5,1.4,272,73.58,7.1,1020
2019,1,7,4,0,0,0,0,0,0,0,0,124,0,0.19,1.4,1.5,277,71.81,7.2,1020
2019,1,7,4,30,0,0,0,0,0,0,0,117.75,0,0.19,1.4,1.5,280,71.89,7.2,1021
2019,1,7,5,0,0,0,0,0,0,0,0,111.57,0,0.19,1.4,1.5,282,72,7.1,1021
2019,1,7,5,30,0,0,0,0,0,0,0,105.48,0,0.19,1.4,1.5,280,72.49,7,1021
2019,1,7,6,0,0,0,0,0,0,0,0,99.5,0,0.19,1.4,1.5,279,71.86,6.9,1021
2019,1,7,6,30,0,0,0,0,0,0,0,93.66,0,0.19,1.3,1.5,278,66.73,8,1022
2019,1,7,7,0,18,230,27,18,230,27,0,87.71,0,0.19,1.2,1.5,277,63.86,9.1,1022
2019,1,7,7,30,35,526,104,35,526,104,0,82.44,0,0.19,1.4,1.5,281,56.25,11,1022
2019,1,7,8,0,46,671,193,46,671,193,0,77.31,29,0.19,1.6,1.6,284,49.41,13,1023
2019,1,7,8,30,72,430,201,53,762,282,0,72.48,100,0.19,1.1,1.6,146,45.71,14.2,1023
2019,1,7,9,0,133,11,137,59,821,366,3,68.04,29,0.19,0.7,1.6,8,44.19,15.4,1023
2019,1,7,9,30,163,51,185,65,859,440,3,64.09,21,0.19,1,1.6,25,41.73,16.3,1023
2019,1,7,10,0,206,211,309,70,882,501,3,60.72,32,0.19,1.3,1.6,43,40.74,17.2,1023
2019,1,7,10,30,219,224,338,73,900,549,3,58.04,11,0.19,1.6,1.7,43,39.44,17.7,1022
2019,1,7,11,0,237,68,275,75,912,583,3,56.14,0,0.19,1.8,1.7,43,39.06,18.3,1022
2019,1,7,11,30,255,93,308,75,919,601,3,55.12,0,0.19,2,1.7,43,38.3,18.6,1021
2019,1,7,12,0,254,191,363,76,918,602,2,55.02,4,0.19,2.2,1.8,43,38.7,18.9,1021
2019,1,7,12,30,124,721,529,74,914,587,0,55.84,43,0.19,2.2,1.8,45,38.46,19,1021
2019,1,7,13,0,71,906,557,71,906,557,0,57.54,0,0.19,2.2,1.8,46,39.23,19.1,1020
2019,1,7,13,30,69,887,512,69,887,512,0,60.06,0,0.19,2.2,1.8,47,39.72,18.9,1020
2019,1,7,14,0,66,862,454,66,862,454,0,63.28,0,0.19,2.2,1.7,47,40.97,18.7,1020
2019,1,7,14,30,62,825,383,62,825,383,0,67.11,0,0.19,2,1.7,49,42.53,18.1,1020
2019,1,7,15,0,56,769,301,56,769,301,0,71.45,0,0.19,1.8,1.7,51,46.31,17.5,1020
2019,1,7,15,30,49,685,212,49,685,212,0,76.2,0,0.19,1.8,1.7,51,46.31,17.5,1020
2019,1,7,16,0,38,552,122,38,552,122,0,81.27,0,0.19,0.9,1.7,62,57.43,14.5,1020
2019,1,7,16,30,23,298,41,23,298,41,0,86.55,0,0.19,0.8,1.7,66,58.94,14.1,1020
2019,1,7,17,0,0,0,0,0,0,0,0,92.38,0,0.19,0.6,1.7,70,58.13,13.7,1020
2019,1,7,17,30,0,0,0,0,0,0,0,98.18,0,0.19,0.5,1.6,174,59.33,13.4,1021
2019,1,7,18,0,0,0,0,0,0,0,0,104.13,0,0.19,0.3,1.6,279,60.89,13.1,1021
2019,1,7,18,30,0,0,0,0,0,0,0,110.2,0,0.19,0.6,1.6,277,64.16,12.3,1021
2019,1,7,19,0,0,0,0,0,0,0,0,116.37,0,0.19,0.9,1.6,275,68.17,11.5,1021
2019,1,7,19,30,0,0,0,0,0,0,0,122.6,0,0.19,1,1.6,278,71.88,10.7,1021
2019,1,7,20,0,0,0,0,0,0,0,0,128.88,0,0.19,1.1,1.6,281,75.76,10,1021
2019,1,7,20,30,0,0,0,0,0,0,0,135.19,0,0.19,1.2,1.6,286,78.34,9.5,1021
2019,1,7,21,0,0,0,0,0,0,0,0,141.5,0,0.19,1.2,1.6,291,80.71,9.1,1021
2019,1,7,21,30,0,0,0,0,0,0,0,147.76,0,0.19,1.2,1.6,295,81.8,8.9,1021
2019,1,7,22,0,0,0,0,0,0,0,0,153.9,0,0.19,1.2,1.6,300,83.09,8.7,1021
2019,1,7,22,30,0,0,0,0,0,0,0,159.79,0,0.19,1.2,1.7,303,84.22,8.5,1021
2019,1,7,23,0,0,0,0,0,0,0,0,165.08,0,0.19,1.3,1.7,306,85.64,8.3,1020
2019,1,7,23,30,0,0,0,0,0,0,0,168.85,0,0.19,1.2,1.7,309,86.81,8.1,1020
2019,1,8,0,0,0,0,0,0,0,0,0,169.31,0,0.19,1.2,1.7,312,88.52,7.9,1020
2019,1,8,0,30,0,0,0,0,0,0,0,166.14,0,0.19,1.2,1.7,315,89.12,7.8,1020
2019,1,8,1,0,0,0,0,0,0,0,0,161.09,0,0.19,1.2,1.7,317,90.74,7.6,1020
2019,1,8,1,30,0,0,0,0,0,0,0,155.29,0,0.19,1.2,1.7,320,90.74,7.6,1020
2019,1,8,2,0,0,0,0,0,0,0,0,149.19,0,0.19,1.2,1.7,322,91.42,7.5,1020
2019,1,8,2,30,0,0,0,0,0,0,0,142.94,0,0.19,1.2,1.7,323,92.04,7.4,1020
2019,1,8,3,0,0,0,0,0,0,0,0,136.64,0,0.19,1.2,1.7,323,92.37,7.3,1020
2019,1,8,3,30,0,0,0,0,0,0,0,130.33,0,0.19,1.2,1.6,322,93,7.2,1020
2019,1,8,4,0,0,0,0,0,0,0,0,124.03,0,0.19,1.2,1.6,321,93.03,7.1,1020
2019,1,8,4,30,0,0,0,0,0,0,0,117.78,0,0.19,1.1,1.6,319,93.03,7.1,1020
2019,1,8,5,0,0,0,0,0,0,0,0,111.6,0,0.19,1.1,1.6,317,93.03,7,1021
2019,1,8,5,30,0,0,0,0,0,0,0,105.5,0,0.19,1.1,1.6,314,93.03,7,1021
2019,1,8,6,0,0,0,0,0,0,0,0,99.51,0,0.19,1.1,1.5,311,91.78,7.1,1021
2019,1,8,6,30,0,0,0,0,0,0,0,93.67,0,0.19,0.9,1.5,303,86.33,8,1021
2019,1,8,7,0,15,85,18,18,193,26,0,87.71,36,0.19,0.8,1.5,295,81.23,9,1021
2019,1,8,7,30,41,338,86,38,481,101,0,82.43,32,0.19,1.1,1.5,284,73.48,10.5,1021
2019,1,8,8,0,57,545,177,51,637,191,0,77.29,18,0.19,1.4,1.5,273,66.82,12.1,1021
2019,1,8,8,30,60,734,281,60,734,281,0,72.45,0,0.19,0.9,1.5,289,61.38,13.4,1021
2019,1,8,9,0,67,799,366,67,799,366,0,68,0,0.19,0.5,1.5,306,55.38,14.7,1022
2019,1,8,9,30,112,609,379,69,852,442,0,64.03,39,0.19,0.7,1.5,178,50.59,16.1,1021
2019,1,8,10,0,78,850,495,68,894,506,0,60.64,7,0.19,0.8,1.5,51,45.29,17.5,1021
2019,1,8,10,30,70,915,556,70,915,556,0,57.95,0,0.19,1,1.5,49,43.04,18.3,1020
2019,1,8,11,0,72,930,592,72,930,592,0,56.03,0,0.19,1.1,1.4,47,40.51,19.1,1020
2019,1,8,11,30,73,937,610,73,937,610,0,55,0,0.19,1.3,1.4,44,39.24,19.6,1019
2019,1,8,12,0,72,939,612,72,939,612,0,54.88,0,0.19,1.4,1.4,40,37.46,20.2,1018
2019,1,8,12,30,76,924,597,76,924,597,0,55.69,0,0.19,1.6,1.4,41,37,20.4,1018
2019,1,8,13,0,135,679,501,80,900,565,0,57.39,39,0.19,1.8,1.4,41,36.25,20.6,1018
2019,1,8,13,30,83,858,513,78,882,520,0,59.9,4,0.19,2,1.4,43,36.47,20.5,1018
2019,1,8,14,0,94,744,430,74,852,459,0,63.12,18,0.19,2.2,1.5,46,36.64,20.4,1017
2019,1,8,14,30,102,596,335,69,810,386,0,66.95,39,0.19,2,1.5,48,38.25,19.7,1017
2019,1,8,15,0,98,460,246,63,751,304,7,71.29,54,0.19,1.8,1.5,51,44.11,18.9,1018
2019,1,8,15,30,84,267,148,54,663,214,7,76.04,79,0.19,1.8,1.5,51,44.11,18.9,1018
2019,1,8,16,0,56,138,77,43,524,124,7,81.11,93,0.19,1.1,1.5,58,55.8,15.2,1018
2019,1,8,16,30,23,116,30,26,285,44,0,86.39,68,0.19,1,1.5,60,57.61,14.7,1018
2019,1,8,17,0,3,17,2,3,17,2,7,92.22,14,0.19,1,1.5,63,55.88,14.2,1019
2019,1,8,17,30,0,0,0,0,0,0,7,98.03,0,0.19,0.7,1.5,68,55.52,14.3,1019
2019,1,8,18,0,0,0,0,0,0,0,0,103.98,0,0.19,0.4,1.5,74,54.76,14.4,1019
2019,1,8,18,30,0,0,0,0,0,0,8,110.05,0,0.19,0.4,1.5,160,55.47,14.2,1019
2019,1,8,19,0,0,0,0,0,0,0,0,116.22,0,0.19,0.3,1.5,245,55.77,14,1019
2019,1,8,19,30,0,0,0,0,0,0,0,122.45,0,0.19,0.5,1.5,250,56.5,13.8,1019
2019,1,8,20,0,0,0,0,0,0,0,7,128.74,0,0.19,0.6,1.5,255,57.04,13.5,1019
2019,1,8,20,30,0,0,0,0,0,0,7,135.05,0,0.19,0.7,1.5,257,57.78,13.3,1019
2019,1,8,21,0,0,0,0,0,0,0,7,141.35,0,0.19,0.8,1.5,259,57.93,13.1,1019
2019,1,8,21,30,0,0,0,0,0,0,7,147.61,0,0.19,0.9,1.5,263,58.69,12.9,1019
2019,1,8,22,0,0,0,0,0,0,0,7,153.75,0,0.19,0.9,1.5,266,58.49,12.8,1019
2019,1,8,22,30,0,0,0,0,0,0,7,159.63,0,0.19,0.9,1.5,270,59.65,12.5,1019
2019,1,8,23,0,0,0,0,0,0,0,7,164.92,0,0.19,1,1.5,274,60.24,12.2,1019
2019,1,8,23,30,0,0,0,0,0,0,7,168.68,0,0.19,0.9,1.5,279,60.97,12,1018
2019,1,9,0,0,0,0,0,0,0,0,7,169.2,0,0.19,0.9,1.5,285,61.11,11.8,1018
2019,1,9,0,30,0,0,0,0,0,0,7,166.09,0,0.19,0.9,1.5,289,61.98,11.6,1019
2019,1,9,1,0,0,0,0,0,0,0,7,161.08,0,0.19,0.9,1.5,294,62.57,11.3,1019
2019,1,9,1,30,0,0,0,0,0,0,7,155.31,0,0.19,0.9,1.5,295,63.41,11.1,1019
2019,1,9,2,0,0,0,0,0,0,0,7,149.21,0,0.19,0.8,1.5,297,63.98,10.8,1018
2019,1,9,2,30,0,0,0,0,0,0,7,142.97,0,0.19,0.8,1.5,295,64.41,10.7,1018
2019,1,9,3,0,0,0,0,0,0,0,7,136.67,0,0.19,0.8,1.5,294,64.15,10.6,1018
2019,1,9,3,30,0,0,0,0,0,0,7,130.36,0,0.19,0.9,1.5,290,64.15,10.6,1018
2019,1,9,4,0,0,0,0,0,0,0,4,124.06,0,0.19,0.9,1.5,285,63.82,10.5,1018
2019,1,9,4,30,0,0,0,0,0,0,8,117.81,0,0.19,1,1.6,282,64.74,10.3,1019
2019,1,9,5,0,0,0,0,0,0,0,0,111.62,0,0.19,1.1,1.6,279,64.36,10.2,1019
2019,1,9,5,30,0,0,0,0,0,0,0,105.52,0,0.19,1.2,1.6,280,65.23,10,1019
2019,1,9,6,0,0,0,0,0,0,0,0,99.52,0,0.19,1.3,1.6,281,65.11,9.8,1019
2019,1,9,6,30,0,0,0,0,0,0,0,93.67,0,0.19,1.2,1.6,284,62.62,10.4,1020
2019,1,9,7,0,14,68,17,19,201,27,0,87.71,43,0.19,1.1,1.6,287,61.87,11,1020
2019,1,9,7,30,45,178,68,37,492,102,3,82.42,68,0.19,1.4,1.6,294,54.25,13,1020
2019,1,9,8,0,71,331,144,49,648,192,3,77.26,57,0.19,1.8,1.6,302,49.32,14.9,1020
2019,1,9,8,30,58,746,283,58,746,283,0,72.41,0,0.19,1.6,1.5,324,45.39,16.2,1020
2019,1,9,9,0,64,809,368,64,809,368,0,67.95,0,0.19,1.5,1.5,347,41.08,17.5,1020
2019,1,9,9,30,69,851,443,69,851,443,0,63.96,0,0.19,1.5,1.5,189,38.58,18.5,1020
2019,1,9,10,0,73,880,506,73,880,506,0,60.56,0,0.19,1.5,1.5,31,36.85,19.5,1020
2019,1,9,10,30,76,900,555,76,900,555,0,57.85,0,0.19,1.5,1.5,41,35.26,20.2,1019
2019,1,9,11,0,78,913,590,78,913,590,0,55.92,0,0.19,1.6,1.5,51,34.52,20.9,1018
2019,1,9,11,30,78,920,608,78,920,608,0,54.86,0,0.19,1.7,1.5,57,33.48,21.4,1018
2019,1,9,12,0,79,920,610,79,920,610,0,54.73,0,0.19,1.8,1.5,62,32.97,21.9,1017
2019,1,9,12,30,78,918,598,78,918,598,0,55.53,0,0.19,2,1.4,66,32.57,22.1,1017
2019,1,9,13,0,76,908,568,76,908,568,0,57.22,0,0.19,2.2,1.4,70,32.32,22.3,1016
2019,1,9,13,30,75,889,523,75,889,523,0,59.73,0,0.19,2.3,1.4,73,32.52,22.2,1016
2019,1,9,14,0,71,861,463,71,861,463,0,62.95,0,0.19,2.3,1.4,75,32.77,22.1,1016
2019,1,9,14,30,92,686,362,66,821,390,0,66.78,21,0.19,2,1.4,77,34.19,21.4,1016
2019,1,9,15,0,120,294,215,61,763,308,7,71.12,50,0.19,1.7,1.4,78,39.9,20.6,1016
2019,1,9,15,30,92,202,141,52,678,218,7,75.87,93,0.19,1.7,1.4,78,39.9,20.6,1016
2019,1,9,16,0,58,97,73,42,543,127,7,80.95,100,0.2,1,1.3,86,50.26,17,1016
2019,1,9,16,30,24,62,28,26,309,46,7,86.24,100,0.2,0.9,1.3,98,51.55,16.6,1016
2019,1,9,17,0,3,21,2,3,21,2,7,92.06,14,0.2,0.8,1.3,110,49.23,16.3,1016
2019,1,9,17,30,0,0,0,0,0,0,7,97.87,0,0.2,0.8,1.3,174,50.55,15.9,1017
2019,1,9,18,0,0,0,0,0,0,0,7,103.82,0,0.2,0.8,1.3,237,51.01,15.6,1017
2019,1,9,18,30,0,0,0,0,0,0,7,109.9,0,0.2,1,1.4,252,55.09,14.4,1017
2019,1,9,19,0,0,0,0,0,0,0,7,116.07,0,0.2,1.3,1.4,267,59.25,13.2,1017
2019,1,9,19,30,0,0,0,0,0,0,7,122.3,0,0.2,1.5,1.4,272,61.62,12.6,1017
2019,1,9,20,0,0,0,0,0,0,0,7,128.59,0,0.2,1.6,1.4,277,64.64,12,1018
2019,1,9,20,30,0,0,0,0,0,0,6,134.9,0,0.2,1.7,1.4,279,65.5,11.8,1018
2019,1,9,21,0,0,0,0,0,0,0,6,141.2,0,0.2,1.8,1.4,282,68.49,11.5,1018
2019,1,9,21,30,0,0,0,0,0,0,7,147.46,0,0.2,2,1.4,281,68.94,11.4,1018
2019,1,9,22,0,0,0,0,0,0,0,7,153.6,0,0.2,2.1,1.3,280,73.1,11.2,1017
2019,1,9,22,30,0,0,0,0,0,0,7,159.47,0,0.2,2.2,1.3,279,74.08,11,1017
2019,1,9,23,0,0,0,0,0,0,0,7,164.75,0,0.2,2.2,1.3,277,78.39,10.9,1017
2019,1,9,23,30,0,0,0,0,0,0,7,168.52,0,0.2,2.2,1.3,276,79.44,10.7,1017
2019,1,10,0,0,0,0,0,0,0,0,7,169.08,0,0.2,2.2,1.3,275,83.2,10.5,1017
2019,1,10,0,30,0,0,0,0,0,0,7,166.04,0,0.2,2.2,1.3,277,83.75,10.4,1017
2019,1,10,1,0,0,0,0,0,0,0,7,161.07,0,0.2,2.2,1.3,278,85.55,10.2,1017
2019,1,10,1,30,0,0,0,0,0,0,7,155.31,0,0.2,2.2,1.3,281,86.12,10.1,1017
2019,1,10,2,0,0,0,0,0,0,0,7,149.23,0,0.2,2.2,1.3,284,85.89,10,1016
2019,1,10,2,30,0,0,0,0,0,0,7,143,0,0.2,2.3,1.3,285,87.05,9.8,1016
2019,1,10,3,0,0,0,0,0,0,0,7,136.7,0,0.2,2.3,1.3,286,85.98,9.7,1016
2019,1,10,3,30,0,0,0,0,0,0,8,130.39,0,0.2,2.3,1.3,286,87.14,9.5,1016
2019,1,10,4,0,0,0,0,0,0,0,0,124.09,0,0.2,2.3,1.3,286,85.74,9.4,1016
2019,1,10,4,30,0,0,0,0,0,0,0,117.83,0,0.2,2.4,1.3,284,86.32,9.3,1016
2019,1,10,5,0,0,0,0,0,0,0,0,111.64,0,0.2,2.5,1.3,282,85.39,9.2,1016
2019,1,10,5,30,0,0,0,0,0,0,0,105.53,0,0.2,2.6,1.3,280,85.48,9.2,1017
2019,1,10,6,0,0,0,0,0,0,0,0,99.53,0,0.2,2.8,1.3,279,84.78,9.2,1017
2019,1,10,6,30,0,0,0,0,0,0,0,93.67,0,0.2,3.1,1.3,279,79.3,10.2,1017
2019,1,10,7,0,7,53,9,19,203,27,3,87.7,50,0.2,3.5,1.3,279,74.12,11.3,1017
2019,1,10,7,30,21,124,37,38,495,103,3,82.4,75,0.2,3.6,1.3,281,66.36,13,1018
2019,1,10,8,0,44,313,113,49,652,193,3,77.23,54,0.2,3.7,1.3,283,60.17,14.7,1018
2019,1,10,8,30,58,748,285,58,748,285,0,72.37,0,0.2,3.5,1.3,295,53.98,16.4,1018
2019,1,10,9,0,64,813,370,64,813,370,0,67.89,0,0.2,3.3,1.3,306,47.09,18.1,1018
2019,1,10,9,30,68,858,446,68,858,446,0,63.89,0,0.2,3.1,1.3,318,43.43,19.4,1018
2019,1,10,10,0,71,891,510,71,891,510,0,60.47,0,0.2,2.8,1.3,331,37.72,20.7,1018
2019,1,10,10,30,73,912,560,73,912,560,0,57.74,0,0.2,2.7,1.3,339,36.1,21.4,1017
2019,1,10,11,0,75,925,595,75,925,595,0,55.8,0,0.2,2.5,1.3,348,33.38,22.2,1016
2019,1,10,11,30,76,931,614,76,931,614,0,54.73,0,0.2,2.4,1.3,354,32.58,22.6,1016
2019,1,10,12,0,77,932,617,77,932,617,0,54.58,0,0.2,2.2,1.3,359,31.13,23,1015
2019,1,10,12,30,76,930,604,76,930,604,0,55.37,0,0.2,2.1,1.2,186,30.75,23.2,1015
2019,1,10,13,0,75,919,575,75,919,575,0,57.05,0,0.2,2.1,1.2,13,30.11,23.3,1015
2019,1,10,13,30,72,901,529,72,901,529,0,59.55,0,0.2,2,1.2,21,30.29,23.2,1015
2019,1,10,14,0,70,877,471,70,877,471,0,62.77,0,0.2,1.9,1.1,28,30.33,23,1015
2019,1,10,14,30,66,839,399,66,839,399,0,66.6,0,0.2,1.5,1.1,36,31.84,22.2,1015
2019,1,10,15,0,60,782,315,60,782,315,0,70.94,0,0.2,1.2,1.1,43,38.24,21.5,1015
2019,1,10,15,30,52,699,225,52,699,225,0,75.7,0,0.2,1.2,1.1,43,38.24,21.5,1015
2019,1,10,16,0,41,566,132,41,566,132,0,80.78,0,0.19,0.9,1.1,59,44.65,18.3,1015
2019,1,10,16,30,26,335,49,26,335,49,0,86.08,0,0.19,0.8,1.1,70,46.07,17.8,1015
2019,1,10,17,0,3,24,2,3,24,2,0,91.9,0,0.19,0.7,1.1,82,45.12,17.2,1016
2019,1,10,17,30,0,0,0,0,0,0,0,97.71,0,0.19,0.6,1.1,132,46.57,16.7,1016
2019,1,10,18,0,0,0,0,0,0,0,0,103.67,0,0.19,0.5,1.1,183,47.34,16.3,1016
2019,1,10,18,30,0,0,0,0,0,0,0,109.75,0,0.19,0.8,1.1,205,49.86,15.5,1017
2019,1,10,19,0,0,0,0,0,0,0,0,115.92,0,0.19,1.1,1.2,228,53.02,14.7,1017
2019,1,10,19,30,0,0,0,0,0,0,7,122.16,0,0.19,1.2,1.2,237,55.83,13.9,1017
2019,1,10,20,0,0,0,0,0,0,0,7,128.44,0,0.19,1.3,1.2,246,59.32,13.2,1017
2019,1,10,20,30,0,0,0,0,0,0,0,134.75,0,0.19,1.3,1.2,251,60.88,12.8,1017
2019,1,10,21,0,0,0,0,0,0,0,0,141.05,0,0.19,1.4,1.2,257,63.35,12.5,1017
2019,1,10,21,30,0,0,0,0,0,0,0,147.31,0,0.19,1.4,1.2,262,64.18,12.3,1017
2019,1,10,22,0,0,0,0,0,0,0,0,153.44,0,0.19,1.4,1.2,267,66.16,12.2,1017
2019,1,10,22,30,0,0,0,0,0,0,0,159.31,0,0.19,1.4,1.2,272,66.6,12.1,1017
2019,1,10,23,0,0,0,0,0,0,0,0,164.57,0,0.19,1.4,1.2,276,69.1,11.9,1016
2019,1,10,23,30,0,0,0,0,0,0,0,168.34,0,0.19,1.4,1.2,278,70.02,11.7,1016
2019,1,11,0,0,0,0,0,0,0,0,0,168.95,0,0.19,1.4,1.1,280,71.92,11.5,1016
2019,1,11,0,30,0,0,0,0,0,0,0,165.98,0,0.19,1.4,1.1,282,72.88,11.3,1016
2019,1,11,1,0,0,0,0,0,0,0,0,161.05,0,0.19,1.4,1.1,284,73.93,11,1016
2019,1,11,1,30,0,0,0,0,0,0,0,155.31,0,0.19,1.4,1.2,284,75.42,10.7,1016
2019,1,11,2,0,0,0,0,0,0,0,0,149.24,0,0.19,1.4,1.2,285,75.44,10.4,1016
2019,1,11,2,30,0,0,0,0,0,0,0,143.01,0,0.19,1.4,1.2,285,75.94,10.3,1016
2019,1,11,3,0,0,0,0,0,0,0,0,136.72,0,0.19,1.4,1.2,285,74.25,10.2,1016
2019,1,11,3,30,0,0,0,0,0,0,0,130.41,0,0.19,1.3,1.2,286,73.75,10.3,1016
2019,1,11,4,0,0,0,0,0,0,0,0,124.11,0,0.19,1.3,1.2,287,70.66,10.4,1016
2019,1,11,4,30,0,0,0,0,0,0,0,117.84,0,0.19,1.3,1.2,287,69.79,10.6,1017
2019,1,11,5,0,0,0,0,0,0,0,0,111.65,0,0.19,1.2,1.2,286,66.56,10.8,1017
2019,1,11,5,30,0,0,0,0,0,0,0,105.53,0,0.19,1.2,1.2,281,67.45,10.6,1017
2019,1,11,6,0,0,0,0,0,0,0,0,99.53,0,0.19,1.2,1.2,276,65.86,10.4,1018
2019,1,11,6,30,0,0,0,0,0,0,0,93.66,0,0.19,1.1,1.2,275,62.87,11.1,1018
2019,1,11,7,0,9,61,11,19,182,26,0,87.69,43,0.19,1,1.1,274,60.55,11.7,1018
2019,1,11,7,30,25,157,46,40,467,102,3,82.37,68,0.19,1,1.2,282,54.89,13.2,1018
2019,1,11,8,0,46,384,131,54,626,193,0,77.19,39,0.19,1.1,1.2,291,50.82,14.8,1019
